Student_ID,Name,Skills,Preferred_Role,CGPA,Mock_OA_Score,Projects,Internships_Done,Placed_Status
2025CS13230,Student_3230,"Java, C++, Algorithms, SQL, Data Structures",Software Engineer,6.7,96,1,1,1
2025CS13231,Student_3231,"Automation Testing, SQL, Selenium",QA Engineer,9.52,54,2,1,1
2025CS13232,Student_3232,"Django, Java, Python, Git, SQL",Software Engineer,8.09,89,2,2,1
2025CS13233,Student_3233,"Sketch, Adobe XD, CSS, HTML, Wireframing, User Research",UI/UX Designer,8.45,58,5,2,1
2025CS13234,Student_3234,"Linux, Git, Jenkins, Kubernetes, AWS",DevOps Engineer,8.54,96,3,2,1
2025CS13235,Student_3235,"Flutter, iOS Development, Java",Mobile App Developer,7.8,87,5,0,1
2025CS13236,Student_3236,"Tailwind CSS, JavaScript, CSS, Redux",Frontend Developer,8.54,53,0,0,0
2025CS13237,Student_3237,"JIRA, SQL, Java, Selenium",QA Engineer,9.68,83,3,0,1
2025CS13238,Student_3238,"CI/CD, Azure, Linux, Bash Scripting, Docker, Jenkins",DevOps Engineer,6.57,73,2,2,1
2025CS13239,Student_3239,"Flutter, Java, Kotlin",Mobile App Developer,7.38,69,2,1,0
2025CS13240,Student_3240,"React, HTML, Node.js, MongoDB, SQL, Express.js",Full Stack Developer,7.57,64,1,2,0
2025CS13241,Student_3241,"Python, Git, C++, Algorithms, SQL, Data Structures",Software Engineer,6.18,74,6,1,1
2025CS13242,Student_3242,"Java, Node.js, NoSQL, Express.js, PostgreSQL, API Design",Backend Developer,7.17,53,3,1,0
2025CS13243,Student_3243,"Express.js, Java, PostgreSQL",Backend Developer,8.31,50,1,1,0
2025CS13244,Student_3244,"iOS Development, Java, React Native",Mobile App Developer,9.69,62,1,3,1
2025CS13245,Student_3245,"NumPy, TensorFlow, Deep Learning",Data Scientist,6.04,99,4,1,1
2025CS13246,Student_3246,"Deep Learning, PyTorch, MLOps, Machine Learning, AWS",Machine Learning Engineer,9.51,89,2,3,1
2025CS13247,Student_3247,"NumPy, TensorFlow, Data Science",Data Scientist,9.01,99,5,2,1
2025CS13248,Student_3248,"Power BI, R, Python, Data Science, Tableau",Data Analyst,7.61,41,0,2,0
2025CS13249,Student_3249,"Django, Flask, Spring Boot, MongoDB, Express.js",Backend Developer,8.04,57,6,0,1
2025CS13250,Student_3250,"Flutter, Java, Android Studio, iOS Development, React Native",Mobile App Developer,9.38,88,3,3,1
2025CS13251,Student_3251,"System Design, Algorithms, Java, Data Structures",Software Engineer,7.72,74,6,0,1
2025CS13252,Student_3252,"PyTorch, TensorFlow, Docker, MLOps, Machine Learning",Machine Learning Engineer,8.55,51,1,3,1
2025CS13253,Student_3253,"Vue.js, JavaScript, CSS, Redux",Frontend Developer,6.7,97,0,0,0
2025CS13254,Student_3254,"Bash, AWS, Networking",System Administrator,9.26,83,1,3,1
2025CS13255,Student_3255,"CI/CD, Azure, Git",DevOps Engineer,8.95,40,2,2,0
2025CS13256,Student_3256,"Azure, Linux, Git, Docker, AWS",DevOps Engineer,6.53,70,4,3,1
2025CS13257,Student_3257,"CSS, User Research, HTML, Prototyping, Figma, AWS",UI/UX Designer,6.03,48,6,3,1
2025CS13258,Student_3258,"Deep Learning, Python, PyTorch, Docker, MLOps, AWS",Machine Learning Engineer,7.94,73,1,2,1
2025CS13259,Student_3259,"Data Analysis, Java, JIRA, Agile, Communication, Roadmapping",Product Manager,7.19,48,1,1,0
2025CS13260,Student_3260,"Automation Testing, Manual Testing, SQL, Java",QA Engineer,8.81,67,2,3,1
2025CS13261,Student_3261,"PyTorch, MLOps, Docker, Machine Learning, AWS",Machine Learning Engineer,9.42,56,0,1,0
2025CS13262,Student_3262,"Deep Learning, TensorFlow, MLOps, Docker, Machine Learning, AWS",Machine Learning Engineer,8.11,85,4,1,1
2025CS13263,Student_3263,"Flutter, Java, Android Studio, iOS Development, Kotlin, React Native",Mobile App Developer,6.15,97,6,2,1
2025CS13264,Student_3264,"Spring Boot, MongoDB, SQL, Flask",Backend Developer,6.61,94,2,1,1
2025CS13265,Student_3265,"CSS, JavaScript, Git, HTML, MongoDB",Full Stack Developer,7.37,78,2,0,0
2025CS13266,Student_3266,"System Design, Java, Python, Algorithms, SQL",Software Engineer,6.73,91,1,2,1
2025CS13267,Student_3267,"Azure, Linux, Networking, Windows Server, Bash, AWS",System Administrator,9.16,63,5,1,1
2025CS13268,Student_3268,"API Design, PyTorch, TensorFlow, Machine Learning",Machine Learning Engineer,7.76,75,0,1,0
2025CS13269,Student_3269,"Vue.js, Tailwind CSS, Redux, JavaScript, HTML, Angular",Frontend Developer,7.31,64,1,0,0
2025CS13270,Student_3270,"Deep Learning, Pandas, Scikit-learn, Machine Learning",Data Scientist,8.62,40,1,2,0
2025CS13271,Student_3271,"Python, TensorFlow, MLOps, Machine Learning, AWS",Machine Learning Engineer,7.79,44,1,3,0
2025CS13272,Student_3272,"Azure, Networking, Windows Server, Bash, Virtualization",System Administrator,7.85,80,5,1,1
2025CS13273,Student_3273,"Power BI, Statistics, R, Tableau, SQL, Excel",Data Analyst,6.26,56,4,3,1
2025CS13274,Student_3274,"JIRA, Communication, Agile",Product Manager,6.24,67,0,2,0
2025CS13275,Student_3275,"System Design, Java, C++, Algorithms, Data Structures",Software Engineer,7.11,97,1,0,1
2025CS13276,Student_3276,"JIRA, Communication, Data Analysis",Product Manager,8.58,57,6,2,1
2025CS13277,Student_3277,"System Design, Java, Python, Git, Algorithms",Software Engineer,7.13,83,5,3,1
2025CS13278,Student_3278,"JIRA, Agile, Data Analysis, Roadmapping",Product Manager,9.01,60,3,1,1
2025CS13279,Student_3279,"CSS, React, HTML, Node.js, SQL",Full Stack Developer,8.16,98,5,2,1
2025CS13280,Student_3280,"CI/CD, Azure, Bash Scripting, Docker, Kubernetes, AWS",DevOps Engineer,6.33,51,5,0,0
2025CS13281,Student_3281,"Bash, Azure, Windows Server",System Administrator,6.62,45,1,1,0
2025CS13282,Student_3282,"Java, iOS Development, Kotlin, Swift, React Native",Mobile App Developer,8.68,95,5,0,1
2025CS13283,Student_3283,"Power BI, R, Tableau, SQL, Excel",Data Analyst,8.83,93,4,3,1
2025CS13284,Student_3284,"SQL, Git, C++, Data Structures",Software Engineer,7.31,97,0,3,1
2025CS13285,Student_3285,"Vue.js, CSS, Redux, React, Angular",Frontend Developer,7.8,98,3,1,1
2025CS13286,Student_3286,"SQL, Node.js, NoSQL",Backend Developer,7.89,67,2,1,1
2025CS13287,Student_3287,"Tableau, Python, Data Science, Excel",Data Analyst,9.03,96,0,1,1
2025CS13288,Student_3288,"Spring Boot, PostgreSQL, Flask, NoSQL",Backend Developer,8.6,71,3,2,1
2025CS13289,Student_3289,"HTML, Sketch, CSS",UI/UX Designer,6.48,58,5,1,0
2025CS13290,Student_3290,"Flutter, Kotlin, React Native",Mobile App Developer,7.74,81,6,0,1
2025CS13291,Student_3291,"HTML, Wireframing, Figma, CSS",UI/UX Designer,8.68,40,2,1,0
2025CS13292,Student_3292,"CI/CD, Linux, Git, Docker, Kubernetes, Jenkins",DevOps Engineer,7.8,93,2,0,1
2025CS13293,Student_3293,"Virtualization, Azure, Windows Server",System Administrator,9.24,76,5,2,1
2025CS13294,Student_3294,"Django, SQL, Node.js",Backend Developer,8.15,51,6,3,1
2025CS13295,Student_3295,"HTML, SQL, Git, Express.js",Full Stack Developer,7.0,56,0,1,0
2025CS13296,Student_3296,"JIRA, Communication, Data Analysis",Product Manager,6.69,77,2,1,0
2025CS13297,Student_3297,"Bash, Azure, Windows Server, Networking",System Administrator,9.38,74,6,0,1
2025CS13298,Student_3298,"Vue.js, Tailwind CSS, CSS, Redux, TypeScript, Angular",Frontend Developer,9.05,59,5,2,1
2025CS13299,Student_3299,"HTML, SQL, JavaScript, React",Full Stack Developer,8.22,48,4,3,1
2025CS13300,Student_3300,"Python, PyTorch, SQL, Pandas",Data Scientist,7.26,57,1,3,0
2025CS13301,Student_3301,"TensorFlow, MLOps, Docker, Machine Learning, AWS",Machine Learning Engineer,6.03,69,6,2,1
2025CS13302,Student_3302,"TypeScript, Tailwind CSS, CSS, Redux",Frontend Developer,7.78,41,4,0,0
2025CS13303,Student_3303,"TypeScript, Angular, React",Frontend Developer,6.81,40,5,1,0
2025CS13304,Student_3304,"CI/CD, Bash Scripting, Linux, Git, Kubernetes, Jenkins",DevOps Engineer,7.91,77,5,1,1
2025CS13305,Student_3305,"System Design, Java, Git, Data Structures",Software Engineer,8.03,98,2,1,1
2025CS13306,Student_3306,"JIRA, Manual Testing, Java",QA Engineer,7.31,79,5,3,1
2025CS13307,Student_3307,"Linux, CI/CD, Kubernetes",DevOps Engineer,9.72,65,3,2,1
2025CS13308,Student_3308,"Agile, Communication, Product Management, Roadmapping, SQL",Product Manager,8.31,93,1,3,1
2025CS13309,Student_3309,"MLOps, TensorFlow, Docker, AWS",Machine Learning Engineer,7.96,57,3,3,1
2025CS13310,Student_3310,"Adobe XD, Figma, CSS, Prototyping",UI/UX Designer,6.13,66,2,3,1
2025CS13311,Student_3311,"Vue.js, Tailwind CSS, Redux, JavaScript, TypeScript, Angular",Frontend Developer,7.22,51,4,2,0
2025CS13312,Student_3312,"Django, Java, Flask, Spring Boot, Express.js, PostgreSQL",Backend Developer,6.54,99,4,3,1
2025CS13313,Student_3313,"Wireframing, Figma, HTML",UI/UX Designer,7.0,92,2,0,1
2025CS13314,Student_3314,"Django, SQL, Node.js, Express.js, PostgreSQL",Backend Developer,7.6,73,1,1,0
2025CS13315,Student_3315,"Data Analysis, JIRA, Agile, Product Management, Roadmapping",Product Manager,9.3,42,6,0,0
2025CS13316,Student_3316,"HTML, Adobe XD, CSS, Prototyping",UI/UX Designer,8.49,60,6,0,1
2025CS13317,Student_3317,"Python, SQL, Power BI, Tableau",Data Analyst,9.15,55,0,1,0
2025CS13318,Student_3318,"Java, JIRA, Python, Automation Testing, Manual Testing, SQL",QA Engineer,6.11,58,0,3,0
2025CS13319,Student_3319,"System Design, Java, C++",Software Engineer,9.18,69,1,3,1
2025CS13320,Student_3320,"Data Analysis, JIRA, Product Management, Roadmapping, SQL",Product Manager,7.57,66,0,3,1
2025CS13321,Student_3321,"Azure, Windows Server, AWS",System Administrator,7.98,72,2,0,0
2025CS13322,Student_3322,"Linux, AWS, Azure, Networking",System Administrator,6.39,71,1,0,0
2025CS13323,Student_3323,"Python, PyTorch, Pandas, Data Science, Machine Learning",Data Scientist,8.8,83,5,0,1
2025CS13324,Student_3324,"Virtualization, Windows Server, Networking",System Administrator,6.79,76,0,2,0
2025CS13325,Student_3325,"Power BI, Python, Tableau, SQL, Excel",Data Analyst,8.61,62,1,1,0
2025CS13326,Student_3326,"Django, Spring Boot, SQL, NoSQL, Express.js",Backend Developer,6.26,79,2,1,0
2025CS13327,Student_3327,"Spring Boot, API Design, Flask, NoSQL",Backend Developer,7.77,79,6,0,1
2025CS13328,Student_3328,"Automation Testing, SQL, JIRA, Selenium",QA Engineer,8.4,67,3,0,1
2025CS13329,Student_3329,"Wireframing, User Research, Figma, CSS",UI/UX Designer,9.36,77,6,0,1
2025CS13330,Student_3330,"Kotlin, iOS Development, Java, Angular",Mobile App Developer,6.6,68,0,2,0
2025CS13331,Student_3331,"Python, TensorFlow, Data Science",Data Scientist,6.8,62,5,3,1
2025CS13332,Student_3332,"Vue.js, Tailwind CSS, Redux, JavaScript, HTML",Frontend Developer,6.71,87,6,1,1
2025CS13333,Student_3333,"AWS, Git, Kubernetes",DevOps Engineer,6.35,42,6,0,0
2025CS13334,Student_3334,"Flutter, Android Studio, iOS Development, Kotlin, React Native",Mobile App Developer,9.86,56,2,3,1
2025CS13335,Student_3335,"HTML, Django, Express.js, CSS",Full Stack Developer,7.58,99,1,2,1
2025CS13336,Student_3336,"Flutter, PyTorch, Pandas, Data Science, Machine Learning",Data Scientist,9.89,63,6,3,1
2025CS13337,Student_3337,"Adobe XD, User Research, CSS",UI/UX Designer,8.05,71,2,3,1
2025CS13338,Student_3338,"Wireframing, Sketch, User Research",UI/UX Designer,9.23,46,1,3,1
2025CS13339,Student_3339,"JavaScript, React, HTML, Node.js, Express.js",Full Stack Developer,7.29,81,4,3,1
2025CS13340,Student_3340,"Wireframing, Sketch, User Research, Figma",UI/UX Designer,8.19,93,4,3,1
2025CS13341,Student_3341,"Azure, Networking, Windows Server, NoSQL, Virtualization, AWS",System Administrator,8.63,74,6,3,1
2025CS13342,Student_3342,"Sketch, Adobe XD, CSS, Prototyping, Figma",UI/UX Designer,6.91,43,5,2,0
2025CS13343,Student_3343,"CI/CD, Azure, Bash Scripting, Docker, Jenkins",DevOps Engineer,6.14,95,6,2,1
2025CS13344,Student_3344,"Bash Scripting, Linux, Kubernetes, Tableau, Jenkins",DevOps Engineer,8.37,46,2,1,0
2025CS13345,Student_3345,"CI/CD, Docker, Azure, Kubernetes",DevOps Engineer,8.51,95,5,2,1
2025CS13346,Student_3346,"Django, Spring Boot, NoSQL, MongoDB, Express.js, PostgreSQL",Backend Developer,9.22,66,1,2,1
2025CS13347,Student_3347,"Django, Python, Spring Boot, SQL, Express.js, API Design",Backend Developer,7.18,80,6,0,1
2025CS13348,Student_3348,"JIRA, Data Analysis, Agile",Product Manager,7.31,48,1,0,0
2025CS13349,Student_3349,"MongoDB, PostgreSQL, NoSQL",Backend Developer,8.57,89,6,0,1
2025CS13350,Student_3350,"NumPy, PyTorch, TensorFlow, Pandas, Machine Learning, SQL",Data Scientist,9.14,40,6,0,0
2025CS13351,Student_3351,"Django, Java, Flask, Spring Boot, Node.js, PostgreSQL",Backend Developer,7.47,52,3,3,1
2025CS13352,Student_3352,"Virtualization, Linux, Azure, AWS",System Administrator,9.8,57,0,0,0
2025CS13353,Student_3353,"CSS, HTML, SQL, Node.js, MongoDB, Express.js",Full Stack Developer,9.5,63,5,0,1
2025CS13354,Student_3354,"System Design, Java, Python, Git, C++, Algorithms",Software Engineer,6.35,56,5,0,0
2025CS13355,Student_3355,"Java, JIRA, Automation Testing, Manual Testing, Selenium",QA Engineer,8.83,94,1,0,1
2025CS13356,Student_3356,"Wireframing, Figma, Adobe XD",UI/UX Designer,6.59,83,5,2,1
2025CS13357,Student_3357,"TypeScript, Tailwind CSS, Angular",Frontend Developer,7.33,90,6,1,1
2025CS13358,Student_3358,"JIRA, Communication, Product Management, Roadmapping",Product Manager,9.06,90,0,1,1
2025CS13359,Student_3359,"CSS, JavaScript, HTML, Node.js, MongoDB, SQL",Full Stack Developer,8.42,56,5,2,1
2025CS13360,Student_3360,"MongoDB, Flask, PostgreSQL",Backend Developer,6.24,82,5,0,1
2025CS13361,Student_3361,"Data Analysis, JIRA, Agile, Communication, Product Management, Roadmapping",Product Manager,7.82,51,1,2,0
2025CS13362,Student_3362,"SQL, JavaScript, Node.js, React",Full Stack Developer,9.18,78,5,3,1
2025CS13363,Student_3363,"Automation Testing, JIRA, Java, Selenium",QA Engineer,6.57,68,5,3,1
2025CS13364,Student_3364,"JIRA, Manual Testing, Python, Selenium",QA Engineer,8.33,41,4,2,0
2025CS13365,Student_3365,"NumPy, Deep Learning, Pandas, Scikit-learn, Machine Learning, SQL",Data Scientist,8.21,82,0,0,0
2025CS13366,Student_3366,"JIRA, SQL, Product Management",Product Manager,7.74,57,6,1,1
2025CS13367,Student_3367,"Angular, React, Redux",Frontend Developer,7.16,65,1,0,0
2025CS13368,Student_3368,"Java, JIRA, Python, Manual Testing, SQL, Selenium",QA Engineer,6.61,46,1,3,0
2025CS13369,Student_3369,"Sketch, Adobe XD, CSS, HTML, User Research",UI/UX Designer,8.99,58,1,3,1
2025CS13370,Student_3370,"Data Analysis, JIRA, Communication, Product Management, Roadmapping, SQL",Product Manager,7.18,49,3,1,0
2025CS13371,Student_3371,"Bash Scripting, AWS, Git, Kubernetes, Jenkins",DevOps Engineer,8.38,75,5,2,1
2025CS13372,Student_3372,"System Design, Python, Algorithms, SQL, Data Structures",Software Engineer,8.12,45,2,1,0
2025CS13373,Student_3373,"Power BI, Statistics, Data Science, SQL, Excel",Data Analyst,9.89,53,5,0,1
2025CS13374,Student_3374,"Power BI, Python, Data Science, Tableau, SQL, Excel",Data Analyst,7.12,99,0,3,1
2025CS13375,Student_3375,"Adobe XD, CSS, Figma, Prototyping, Wireframing, User Research",UI/UX Designer,9.78,40,6,1,1
2025CS13376,Student_3376,"Virtualization, AWS, Windows Server, Networking",System Administrator,6.01,63,3,3,1
2025CS13377,Student_3377,"Vue.js, Tailwind CSS, Redux, JavaScript, HTML, TypeScript",Frontend Developer,7.15,86,0,3,1
2025CS13378,Student_3378,"Vue.js, TypeScript, Tailwind CSS, CSS",Frontend Developer,9.05,90,0,3,1
2025CS13379,Student_3379,"Azure, Git, AWS",DevOps Engineer,6.7,57,0,2,0
2025CS13380,Student_3380,"Java, Python, Git, C++, Data Structures",Software Engineer,9.88,57,2,3,1
2025CS13381,Student_3381,"Flutter, Android Studio, Kotlin, Swift",Mobile App Developer,8.06,56,4,2,1
2025CS13382,Student_3382,"System Design, Java, Git, C++, Algorithms",Software Engineer,7.04,68,1,1,0
2025CS13383,Student_3383,"Adobe XD, HTML, Prototyping, Wireframing, Figma",UI/UX Designer,6.32,77,6,1,1
2025CS13384,Student_3384,"Agile, Communication, Product Management, Roadmapping",Product Manager,6.82,41,1,2,0
2025CS13385,Student_3385,"Kotlin, Java, Android Studio",Mobile App Developer,6.48,73,1,1,0
2025CS13386,Student_3386,"Tableau, TensorFlow, Python",Data Scientist,6.67,92,0,3,1
2025CS13387,Student_3387,"Power BI, R, Statistics, Tableau, SQL, Excel",Data Analyst,7.17,75,5,1,1
2025CS13388,Student_3388,"Java, Python, Git, Algorithms, SQL",Software Engineer,9.83,66,3,2,1
2025CS13389,Student_3389,"Sketch, CSS, Figma, HTML, Prototyping, User Research, AWS",UI/UX Designer,8.52,51,4,2,1
2025CS13390,Student_3390,"Django, PostgreSQL, MongoDB, Swift, API Design",Backend Developer,9.78,58,4,2,1
2025CS13391,Student_3391,"Adobe XD, CSS, HTML, Wireframing, User Research",UI/UX Designer,6.16,50,5,2,0
2025CS13392,Student_3392,"Communication, Data Analysis, Product Management, Roadmapping",Product Manager,6.85,89,6,2,1
2025CS13393,Student_3393,"System Design, Python, Git, C++, SQL, Data Structures",Software Engineer,9.52,88,3,2,1
2025CS13394,Student_3394,"Azure, Linux, Networking, Windows Server, Bash, AWS",System Administrator,9.28,76,1,1,1
2025CS13395,Student_3395,"Wireframing, Adobe XD, CSS, Prototyping",UI/UX Designer,7.67,89,2,0,1
2025CS13396,Student_3396,"Java, Node.js, NoSQL, SQL, Express.js",Backend Developer,7.86,73,4,1,1
2025CS13397,Student_3397,"Vue.js, Pandas, JavaScript, HTML, Angular",Frontend Developer,8.21,47,5,3,1
2025CS13398,Student_3398,"Adobe XD, CSS, HTML, Prototyping, Wireframing",UI/UX Designer,7.67,70,6,3,1
2025CS13399,Student_3399,"HTML, Express.js, SQL, React",Full Stack Developer,6.02,55,5,1,0
2025CS13400,Student_3400,"Vue.js, Tailwind CSS, Redux, React, HTML, Angular",Frontend Developer,6.37,61,4,1,0
2025CS13401,Student_3401,"HTML, TypeScript, CSS, Angular",Frontend Developer,6.49,99,1,0,1
2025CS13402,Student_3402,"Azure, JIRA, Bash Scripting, Linux, Git, Docker, AWS",DevOps Engineer,8.92,72,5,2,1
2025CS13403,Student_3403,"Deep Learning, PyTorch, TensorFlow, Docker, Machine Learning, MongoDB, AWS",Machine Learning Engineer,6.38,69,6,3,1
2025CS13404,Student_3404,"Java, JIRA, Python, Manual Testing, SQL",QA Engineer,8.42,90,6,3,1
2025CS13405,Student_3405,"Automation Testing, JIRA, Java",QA Engineer,6.76,45,2,3,0
2025CS13406,Student_3406,"Adobe XD, Sketch, User Research, Prototyping",UI/UX Designer,7.24,69,0,1,0
2025CS13407,Student_3407,"PyTorch, SQL, Pandas",Data Scientist,8.29,79,3,2,1
2025CS13408,Student_3408,"Linux, Windows Server, Bash, Virtualization, AWS",System Administrator,9.83,85,0,0,1
2025CS13409,Student_3409,"Azure, Linux, Networking, Virtualization, AWS",System Administrator,6.63,50,0,3,0
2025CS13410,Student_3410,"Deep Learning, PyTorch, TensorFlow, MLOps, Machine Learning",Machine Learning Engineer,9.79,42,1,3,1
2025CS13411,Student_3411,"Deep Learning, JIRA, PyTorch, TensorFlow, Machine Learning",Machine Learning Engineer,9.3,47,1,3,1
2025CS13412,Student_3412,"Wireframing, User Research, Adobe XD, CSS",UI/UX Designer,6.94,72,0,3,1
2025CS13413,Student_3413,"Bash Scripting, Azure, Jenkins",DevOps Engineer,8.32,99,2,1,1
2025CS13414,Student_3414,"Algorithms, C++, Data Structures",Software Engineer,6.55,56,3,1,0
2025CS13415,Student_3415,"Django, Flask, Java, Node.js",Backend Developer,6.56,83,0,1,0
2025CS13416,Student_3416,"Spring Boot, Node.js, NoSQL, SQL, PostgreSQL",Backend Developer,8.76,95,1,0,1
2025CS13417,Student_3417,"Deep Learning, Python, PyTorch, TensorFlow, MLOps",Machine Learning Engineer,6.23,61,0,2,0
2025CS13418,Student_3418,"Vue.js, TypeScript, Tailwind CSS, Redux",Frontend Developer,8.87,51,2,3,1
2025CS13419,Student_3419,"Deep Learning, TensorFlow, Scikit-learn, Machine Learning, Tableau, SQL",Data Scientist,6.84,81,6,2,1
2025CS13420,Student_3420,"Python, SQL, Power BI, Tableau",Data Analyst,6.83,65,0,0,0
2025CS13421,Student_3421,"Statistics, Power BI, Data Science, R",Data Analyst,7.48,58,5,1,1
2025CS13422,Student_3422,"Python, Pandas, Data Science, Machine Learning, Tableau, SQL",Data Scientist,6.73,99,1,1,1
2025CS13423,Student_3423,"Django, NoSQL, Express.js, PostgreSQL, API Design",Backend Developer,9.42,65,1,0,0
2025CS13424,Student_3424,"Data Analysis, JIRA, Agile, Communication, Product Management, SQL",Product Manager,9.4,61,3,2,1
2025CS13425,Student_3425,"Vue.js, CSS, Redux, JavaScript, TypeScript, Angular",Frontend Developer,9.88,48,5,0,1
